"Word"	"Freq"
"2349"	"exceedingly"	26
"2398"	"expectation"	26
"2540"	"fear"	26
"2842"	"gentleman"	26
"3021"	"handsome"	26
"3838"	"large"	26
"4029"	"lucys"	26
"4066"	"mama"	26
"4481"	"notice"	26
"5117"	"produced"	26
"5544"	"resolution"	26
"6235"	"state"	26
"6429"	"surprised"	26
"6482"	"talking"	26
"6836"	"understand"	26
"199"	"advantage"	25
"400"	"anything"	25
"660"	"bed"	25
"1665"	"delaford"	25
"2321"	"event"	25
"2556"	"feeling"	25
"2609"	"fine"	25
"3850"	"latter"	25
"3934"	"likewise"	25
"4288"	"money"	25
"4650"	"otherwise"	25
"4702"	"pain"	25
"5716"	"satisfied"	25
"6989"	"use"	25
"265"	"agreeable"	24
"384"	"answered"	24
"413"	"appear"	24
"850"	"brandons"	24
"1121"	"cleveland"	24
"1534"	"curiosity"	24
"1679"	"delight"	24
"1741"	"desire"	24
"1783"	"devonshire"	24
"1821"	"dinner"	24
"1940"	"distress"	24
"1975"	"dont"	24
"2464"	"face"	24
"2524"	"father"	24
"2536"	"favourite"	24
"2682"	"forced"	24
"3746"	"joy"	24
"3846"	"late"	24
"4016"	"low"	24
"4203"	"met"	24
"5154"	"proper"	24
"5736"	"scarcely"	24
"5809"	"seems"	24
"6415"	"supposed"	24
"6475"	"taking"	24
"6522"	"ten"	24
"6621"	"thoughts"	24
"238"	"afraid"	23
"1840"	"disappointment"	23
"2081"	"earnest"	23
"2119"	"effect"	23
"2714"	"formed"	23
"3310"	"idea"	23
"3323"	"ill"	23
"3356"	"immediate"	23
"3433"	"income"	23
"3799"	"knowing"	23
"4059"	"making"	23
"4163"	"meeting"	23
"4387"	"nature"	23
"4704"	"painful"	23
"5104"	"probably"	23
"5298"	"reached"	23
"5862"	"serious"	23
"6058"	"smile"	23
"6079"	"society"	23
"6470"	"table"	23
"6500"	"tears"	23
"6874"	"unfortunate"	23
"7165"	"weeks"	23
"7341"	"worth"	23
"219"	"affectionate"	22
"486"	"asked"	22
"639"	"bear"	22
"1354"	"consider"	22
"1553"	"danger"	22
"2095"	"easy"	22
"2629"	"fixed"	22
"3745"	"journey"	22
"4162"	"meet"	22
"4191"	"merely"	22
"4904"	"plan"	22
"5078"	"prevent"	22
"5135"	"promise"	22
"5300"	"read"	22
"5394"	"regret"	22
"5550"	"respect"	22
"5897"	"share"	22
"6666"	"tomorrow"	22
"165"	"address"	21
"341"	"among"	21
"583"	"avoid"	21
"649"	"beauty"	21
"1149"	"cold"	21
"1374"	"constant"	21
"1440"	"conviction"	21
"1912"	"disposition"	21
"2284"	"equal"	21
"2662"	"fond"	21
"3289"	"hundred"	21
"3879"	"leaving"	21
"4171"	"melancholy"	21
"5849"	"sent"	21
"6292"	"strange"	21
"6512"	"temper"	21
"6587"	"things"	21
"6638"	"thus"	21
"6743"	"tried"	21
"6757"	"true"	21
