"Word"	"Freq"
"4799"	"hour"	45
"5684"	"leave"	45
"5914"	"love"	45
"6598"	"noise"	45
"21"	"above"	44
"2726"	"didnt"	44
"4531"	"hastily"	44
"9165"	"sound"	44
"441"	"appearance"	43
"1403"	"called"	43
"1418"	"candle"	43
"3024"	"drawing"	43
"4629"	"held"	43
"5898"	"losberne"	43
"6111"	"means"	43
"6265"	"miss"	43
"6705"	"observed"	43
"8668"	"set"	43
"11020"	"wish"	43
"11094"	"world"	43
"2226"	"countenance"	42
"3740"	"find"	42
"5487"	"kept"	42
"8861"	"sight"	42
"9987"	"thus"	42
"10072"	"tonight"	42
"10772"	"water"	42
"10935"	"whole"	42
"1133"	"bolter"	41
"1869"	"coming"	41
"2729"	"die"	41
"9637"	"suppose"	41
"9859"	"themselves"	41
"9915"	"things"	41
"2129"	"conversation"	40
"2357"	"cry"	40
"3816"	"floor"	40
"6974"	"pale"	40
"7750"	"purpose"	40
"9565"	"suddenly"	40
"10124"	"town"	40
"10706"	"walk"	40
"1105"	"board"	39
"2581"	"demanded"	39
"3306"	"entered"	39
"3941"	"forward"	39
"6313"	"money"	39
"6856"	"others"	39
"7889"	"reached"	39
"8302"	"road"	39
"9455"	"stranger"	39
"9942"	"thoughts"	39
"10371"	"undertaker"	39
"211"	"afraid"	38
"216"	"afterwards"	38
"3927"	"forth"	38
"7796"	"question"	38
"8808"	"show"	38
"9341"	"state"	38
"11082"	"workhouse"	38
"511"	"arms"	37
"746"	"bad"	37
"1904"	"company"	37
"2731"	"died"	37
"5550"	"known"	37
"5908"	"loud"	37
"7362"	"pocket"	37
"8077"	"remained"	37
"9308"	"stairs"	37
"10688"	"waistcoat"	37
"1044"	"blathers"	36
"1072"	"blood"	36
"1759"	"closed"	36
"2273"	"crackit"	36
"2880"	"distance"	36
"3172"	"eh"	36
"3541"	"faces"	36
"4874"	"hurried"	36
"5905"	"lost"	36
"6769"	"often"	36
"7563"	"pretty"	36
"7809"	"quiet"	36
"8969"	"sleep"	36
"11122"	"wouldnt"	36
"120"	"added"	35
"832"	"bear"	35
"1463"	"carried"	35
"2218"	"couldnt"	35
"3594"	"fang"	35
"3657"	"feel"	35
"3670"	"fellow"	35
"5378"	"ive"	35
"5638"	"laugh"	35
"6247"	"minute"	35
"8393"	"run"	35
"9453"	"strange"	35
"10068"	"tone"	35
"645"	"attention"	34
"1656"	"chitling"	34
"3612"	"fast"	34
"4425"	"hair"	34
"6687"	"object"	34
"8494"	"says"	34
"8504"	"scarcely"	34
"8634"	"send"	34
"8773"	"shook"	34
"9503"	"struck"	34
"9744"	"talk"	34
"11080"	"work"	34
"11248"	"youll"	34
"5570"	"ladies"	33
"5712"	"less"	33
"6595"	"nodded"	33
"6608"	"none"	33
"6761"	"office"	33
"10269"	"turn"	33
"10518"	"upstairs"	33
"10710"	"wall"	33
"1235"	"breath"	32
"1402"	"call"	32
"1797"	"coat"	32
"2343"	"crowd"	32
"4204"	"glass"	32
"4687"	"high"	32
"6492"	"nature"	32
"6501"	"nearly"	32
"6662"	"number"	32
"6889"	"outside"	32
"7021"	"parish"	32
"7374"	"point"	32
"7478"	"power"	32
"8883"	"silent"	32
"9533"	"subject"	32
"797"	"barney"	31
"1118"	"body"	31
"1333"	"bumbles"	31
"3778"	"five"	31
"5373"	"itself"	31
"7056"	"passage"	31
"7850"	"ran"	31
"8397"	"running"	31
"8840"	"shut"	31
"9129"	"sometimes"	31
"9804"	"ten"	31
"10247"	"truth"	31
"259"	"aint"	30
"951"	"besides"	30
"1027"	"black"	30
"3178"	"either"	30
"3546"	"fact"	30
"3783"	"fixed"	30
"4191"	"given"	30
"4727"	"history"	30
"4801"	"hours"	30
"4863"	"hung"	30
"5265"	"interposed"	30
"5582"	"laid"	30
"5655"	"laying"	30
"5798"	"lips"	30
"6381"	"mouth"	30
"7807"	"quickly"	30
"7897"	"ready"	30
"8925"	"sitting"	30
"8997"	"slowly"	30
"9100"	"softly"	30
"10528"	"use"	30
"10614"	"view"	30
"11105"	"worse"	30
"13"	"able"	29
"239"	"ago"	29
"556"	"ask"	29
"2235"	"country"	29
"2769"	"direction"	29
"3162"	"effect"	29
"3869"	"foot"	29
"3921"	"former"	29
"4149"	"gentle"	29
"6451"	"myself"	29
"6517"	"need"	29
"7768"	"putting"	29
"7891"	"read"	29
"7907"	"reason"	29
"8126"	"repeated"	29
"9194"	"speaking"	29
"9257"	"spot"	29
"11117"	"wot"	29
"100"	"across"	28
"390"	"answered"	28
"869"	"bedwin"	28
"933"	"beneath"	28
"1472"	"case"	28
"1494"	"caught"	28
"3952"	"four"	28
"4049"	"further"	28
"4154"	"gentlemen"	28
"4499"	"happiness"	28
"4605"	"heaven"	28
"6536"	"neither"	28
"6824"	"opposite"	28
"6942"	"pace"	28
"7069"	"past"	28
"7452"	"possible"	28
"7903"	"really"	28
"8226"	"resumed"	28
"9236"	"spirits"	28
"9321"	"stand"	28
"9374"	"step"	28
"9423"	"stopping"	28
"9958"	"threw"	28
"10633"	"violent"	28
"10722"	"wanted"	28
"11269"	"youve"	28
"1884"	"common"	27
"2771"	"directly"	27
"2951"	"doing"	27
"3115"	"ear"	27
"3621"	"father"	27
"3659"	"feeling"	27
"4194"	"glad"	27
"4198"	"glance"	27
"5235"	"intelligence"	27
"5252"	"interest"	27
"5416"	"jews"	27
"5639"	"laughed"	27
"5701"	"legs"	27
"7299"	"placed"	27
"7441"	"position"	27
"7976"	"red"	27
"8212"	"rest"	27
"8699"	"shaking"	27
"8894"	"since"	27
"9322"	"standing"	27
"915"	"believe"	26
"1146"	"books"	26
"1276"	"bring"	26
"1557"	"change"	26
"1628"	"children"	26
"2295"	"creature"	26
"2943"	"does"	26
"3091"	"during"	26
"4957"	"immediately"	26
