"Word"	"Freq"
"3812"	"people"	38
"3911"	"pleasure"	38
"89"	"account"	37
"1006"	"company"	37
"1247"	"crofts"	37
"2509"	"hayter"	37
"4686"	"seeing"	37
"5345"	"themselves"	37
"5386"	"three"	37
"5747"	"visit"	37
"1700"	"either"	36
"2055"	"feeling"	36
"2243"	"friends"	36
"2303"	"get"	36
"182"	"afterwards"	35
"2515"	"head"	35
"5766"	"walk"	35
"5876"	"whom"	35
"860"	"change"	34
"899"	"children"	34
"1215"	"country"	34
"2287"	"general"	34
"4261"	"received"	34
"5392"	"through"	34
"5943"	"world"	34
"561"	"began"	33
"736"	"brought"	33
"987"	"coming"	33
"1111"	"consequence"	33
"1443"	"determined"	33
"1969"	"eyes"	33
"2317"	"given"	33
"2320"	"glad"	33
"3111"	"letter"	33
"3244"	"manners"	33
"5301"	"tell"	33
"5780"	"wanted"	33
"1748"	"end"	32
"2479"	"happiness"	32
"2639"	"hours"	32
"3417"	"mother"	32
"3563"	"object"	32
"5277"	"talked"	32
"5443"	"towards"	32
"5861"	"whether"	32
"5936"	"word"	32
"293"	"answer"	31
"2005"	"far"	31
"3307"	"men"	31
"3451"	"myself"	31
"4170"	"put"	31
"4406"	"replied"	31
"4752"	"set"	31
"5020"	"spoke"	31
"5059"	"state"	31
"5779"	"want"	31
"43"	"able"	30
"774"	"called"	30
"1177"	"conversation"	30
"2094"	"fine"	30
"2257"	"full"	30
"2497"	"harvilles"	30
"2638"	"hour"	30
"2665"	"husband"	30
"3102"	"less"	30
"3181"	"looking"	30
"3570"	"obliged"	30
"3625"	"often"	30
"4590"	"russells"	30
"5772"	"wallis"	30
"5843"	"went"	30
"781"	"camden"	29
"2204"	"fortune"	29
"2284"	"gave"	29
"2704"	"immediately"	29
"3844"	"person"	29
"3929"	"point"	29
"5125"	"strong"	29
"5276"	"talk"	29
"5558"	"understand"	29
"508"	"bad"	28
"731"	"brother"	28
"1588"	"doing"	28
"2192"	"former"	28
"2459"	"hall"	28
"4033"	"pretty"	28
"4502"	"return"	28
"5352"	"therefore"	28
"5363"	"thinking"	28
"5684"	"use"	28
"5767"	"walked"	28
"5904"	"wished"	28
"100"	"acquainted"	27
"185"	"against"	27
"464"	"attention"	27
"1225"	"cousin"	27
"1308"	"days"	27
"1719"	"else"	27
"2296"	"gentleman"	27
"3110"	"let"	27
"3262"	"marriage"	27
"3323"	"met"	27
"4503"	"returned"	27
"4727"	"sensible"	27
"4789"	"shepherd"	27
"4877"	"sisters"	27
"4882"	"situation"	27
"5147"	"subject"	27
"5271"	"taken"	27
"5845"	"wentworths"	27
"5972"	"year"	27
"403"	"asked"	26
"549"	"because"	26
"564"	"beginning"	26
"1119"	"considered"	26
"1281"	"dalrymple"	26
"1458"	"different"	26
"1601"	"doubt"	26
"1670"	"early"	26
"3030"	"ladies"	26
"3176"	"longer"	26
"3265"	"marry"	26
"3348"	"minutes"	26
"4993"	"speak"	26
"5106"	"street"	26
"5417"	"told"	26
"431"	"assure"	25
"449"	"attachment"	25
"752"	"business"	25
"816"	"carriage"	25
"825"	"case"	25
"918"	"circumstances"	25
"2206"	"forward"	25
"3465"	"nature"	25
"3492"	"neither"	25
"3501"	"new"	25
"4324"	"regard"	25
"5064"	"stay"	25
"5821"	"week"	25
"122"	"added"	24
"325"	"appearance"	24
"864"	"chapter"	24
"1367"	"degree"	24
"1768"	"engagement"	24
"1967"	"eye"	24
"2029"	"fathers"	24
"3135"	"likely"	24
"3264"	"married"	24
"3299"	"meet"	24
"3392"	"moments"	24
"3651"	"opinion"	24
"3779"	"past"	24
"4631"	"saying"	24
"5214"	"suppose"	24
"5278"	"talking"	24
"5282"	"taste"	24
"5361"	"things"	24
"5497"	"true"	24
"5948"	"worse"	24
"5951"	"worth"	24
"615"	"beyond"	23
"898"	"child"	23
"974"	"colonel"	23
"2092"	"find"	23
"2462"	"hand"	23
"2581"	"high"	23
"3231"	"making"	23
"3511"	"night"	23
"4622"	"satisfied"	23
"4846"	"sight"	23
"5229"	"surprise"	23
"5937"	"words"	23
"150"	"advantage"	22
"1205"	"cottage"	22
"1327"	"decided"	22
"1815"	"equal"	22
"1879"	"excellent"	22
"1971"	"face"	22
"2224"	"frederick"	22
"2681"	"ill"	22
"3021"	"knowledge"	22
"3164"	"living"	22
"4183"	"question"	22
"4243"	"real"	22
"4755"	"settled"	22
"5273"	"taking"	22
"5692"	"usual"	22
"5914"	"within"	22
"235"	"alone"	21
"539"	"bear"	21
"575"	"believed"	21
"803"	"care"	21
"981"	"comfort"	21
"1594"	"door"	21
"2364"	"got"	21
"2555"	"help"	21
"3277"	"matter"	21
"3286"	"means"	21
"3300"	"meeting"	21
"3463"	"natural"	21
"3764"	"particularly"	21
"4241"	"ready"	21
"4250"	"reason"	21
"4994"	"speaking"	21
"5513"	"turned"	21
"5769"	"walking"	21
"5877"	"whose"	21
"5925"	"women"	21
"238"	"already"	20
"327"	"appeared"	20
"773"	"call"	20
"1062"	"concert"	20
"1227"	"cousins"	20
"2464"	"hands"	20
"2520"	"health"	20
"2822"	"influence"	20
"3000"	"kind"	20
