"Word"	"Freq"
"1853"	"clerk"	29
"3126"	"does"	29
"6133"	"laughed"	29
"6312"	"live"	29
"6677"	"mentioned"	29
"6690"	"mere"	29
"7027"	"natural"	29
"7582"	"particular"	29
"9540"	"showed"	29
"9650"	"sit"	29
"9907"	"sorry"	29
"10427"	"sunday"	29
"11805"	"wemmicks"	29
"11825"	"whats"	29
"11941"	"windows"	29
"239"	"afternoon"	28
"3535"	"engaged"	28
"3982"	"feel"	28
"5673"	"instead"	28
"5849"	"jack"	28
"5959"	"keeping"	28
"6240"	"lighted"	28
"7274"	"oclock"	28
"9393"	"several"	28
"9416"	"shaking"	28
"10686"	"terror"	28
"10751"	"therefore"	28
"11541"	"view"	28
"11552"	"village"	28
"965"	"believed"	27
"1503"	"camilla"	27
"1667"	"changed"	27
"3766"	"expected"	27
"4231"	"followed"	27
"4340"	"fortune"	27
"5195"	"holding"	27
"5314"	"hundred"	27
"5401"	"immediately"	27
"6176"	"led"	27
"6565"	"married"	27
"6766"	"minutes"	27
"7172"	"notice"	27
"7221"	"object"	27
"7367"	"opportunity"	27
"7409"	"others"	27
"7516"	"paid"	27
"8871"	"retorted"	27
"9147"	"sarah"	27
"9386"	"settled"	27
"9588"	"sight"	27
"10168"	"stick"	27
"10384"	"suddenly"	27
"10966"	"top"	27
"12100"	"write"	27
"267"	"ago"	26
"887"	"bear"	26
"1289"	"bread"	26
"2210"	"consider"	26
"3404"	"effect"	26
"3763"	"expectations"	26
"3927"	"fast"	26
"4445"	"fur"	26
"4588"	"giving"	26
"4731"	"greatest"	26
"6779"	"miserable"	26
"7048"	"necessary"	26
"7120"	"nine"	26
"7157"	"nose"	26
"7447"	"outside"	26
"7543"	"paper"	26
"7792"	"piece"	26
"8434"	"raised"	26
"8577"	"red"	26
"8957"	"road"	26
"9069"	"run"	26
"9189"	"scarcely"	26
"9473"	"shes"	26
"9672"	"skiffins"	26
"10083"	"stairs"	26
"10092"	"stand"	26
"10098"	"staring"	26
"10703"	"thank"	26
"12106"	"wrong"	26
"12163"	"year"	26
"122"	"action"	25
"903"	"beautiful"	25
"1032"	"beyond"	25
"2930"	"direction"	25
"4062"	"file"	25
"4959"	"hardly"	25
"4981"	"hat"	25
"5108"	"heres"	25
"5253"	"hot"	25
"5351"	"id"	25
"6038"	"knows"	25
"6260"	"likely"	25
"6676"	"mention"	25
"7897"	"pleasant"	25
"8324"	"pumblechooks"	25
"8815"	"resolved"	25
"9098"	"safe"	25
"9917"	"sound"	25
"10253"	"stranger"	25
"10584"	"talk"	25
"10651"	"temple"	25
"10732"	"themselves"	25
"10872"	"till"	25
"10994"	"touch"	25
"11773"	"week"	25
"11910"	"wife"	25
"12015"	"wonder"	25
"12057"	"worse"	25
"12092"	"wretched"	25
"1086"	"blacksmith"	24
"1126"	"blood"	24
"1158"	"boar"	24
"1242"	"bound"	24
"1549"	"care"	24
"1660"	"chance"	24
"1734"	"children"	24
"1911"	"coarse"	24
"2529"	"curious"	24
"2571"	"danger"	24
"3372"	"easy"	24
"3700"	"except"	24
"3805"	"expression"	24
"3886"	"fall"	24
"4634"	"god"	24
"5216"	"honor"	24
"5596"	"information"	24
"6197"	"length"	24
"6313"	"lived"	24
"6321"	"living"	24
"7051"	"neck"	24
"7074"	"neither"	24
"7567"	"parlor"	24
"8492"	"reading"	24
"8690"	"remembrance"	24
"9511"	"shop"	24
"9661"	"six"	24
"9856"	"soldiers"	24
"10586"	"talked"	24
"11013"	"trabb"	24
"12063"	"worth"	24
"457"	"anybody"	23
"624"	"asleep"	23
"767"	"baby"	23
"1106"	"bless"	23
"1234"	"bottle"	23
"1363"	"broken"	23
"1605"	"caught"	23
"1659"	"chambers"	23
"2312"	"convicts"	23
"2509"	"cry"	23
"2576"	"dare"	23
"2615"	"deal"	23
"3242"	"dressed"	23
"3665"	"everybody"	23
"3904"	"fancy"	23
"4420"	"front"	23
"4947"	"happy"	23
"5100"	"herberts"	23
"7610"	"past"	23
"7901"	"please"	23
"8675"	"remained"	23
"8877"	"return"	23
"9000"	"rooms"	23
"9491"	"ships"	23
"9703"	"sleep"	23
"10078"	"staircase"	23
"10104"	"started"	23
"10219"	"stop"	23
"10816"	"threw"	23
"11175"	"twenty"	23
"11613"	"waiting"	23
"11639"	"walworth"	23
"11673"	"warnt"	23
"11736"	"ways"	23
"12037"	"wore"	23
"230"	"afore"	22
"818"	"bank"	22
"837"	"bargemen"	22
"950"	"begun"	22
"1676"	"charge"	22
"1787"	"churchyard"	22
"2300"	"conversation"	22
"2384"	"countenance"	22
"3671"	"evidence"	22
"3957"	"fear"	22
"4542"	"gentlemen"	22
"6085"	"landlord"	22
"6596"	"matthew"	22
"6804"	"mist"	22
"7369"	"opposite"	22
"7382"	"order"	22
"8185"	"private"	22
"10103"	"start"	22
"10243"	"straight"	22
"10804"	"thousand"	22
"11014"	"trabbs"	22
"11138"	"truth"	22
"11611"	"waiter"	22
"11629"	"walking"	22
"12024"	"wooden"	22
"12039"	"worked"	22
"359"	"although"	21
"757"	"awful"	21
"911"	"become"	21
"930"	"beer"	21
"1299"	"breast"	21
"1318"	"brewery"	21
"1916"	"coat"	21
"2880"	"different"	21
"3229"	"dreadful"	21
"3575"	"entered"	21
"4317"	"form"	21
"5626"	"inn"	21
"5925"	"judge"	21
"6952"	"mum"	21
"7526"	"pair"	21
"8015"	"possible"	21
"9062"	"rum"	21
"9600"	"silence"	21
"9783"	"smile"	21
"9916"	"soul"	21
"9955"	"speaking"	21
"10023"	"spoken"	21
"10304"	"stronger"	21
"10488"	"surprised"	21
"10507"	"suspicion"	21
"11430"	"upstairs"	21
"11695"	"watch"	21
"1456"	"butter"	20
"1492"	"calling"	20
"1587"	"castle"	20
"1606"	"cause"	20
"1818"	"clara"	20
"2403"	"court"	20
"2833"	"determined"	20
"2882"	"difficult"	20
"4086"	"finger"	20
"4247"	"foot"	20
"4346"	"forward"	20
"5711"	"interest"	20
"5911"	"jolly"	20
"6611"	"meaning"	20
"7166"	"note"	20
"7175"	"noticed"	20
"7179"	"notion"	20
"7596"	"pass"	20
"7597"	"passage"	20
"8319"	"pulled"	20
"8909"	"rich"	20
"9073"	"running"	20
"9272"	"second"	20
"10006"	"spirits"	20
"10476"	"surely"	20
"10487"	"surprise"	20
"10633"	"tears"	20
"10679"	"terrible"	20
"10916"	"today"	20
"11116"	"trouble"	20
"11974"	"wished"	20
"12030"	"wopsles"	20
"754"	"aware"	19
"1343"	"bringing"	19
"2200"	"conscious"	19
"2477"	"crossed"	19
"3018"	"dismal"	19
"3227"	"dread"	19
"3889"	"falling"	19
"3985"	"feelings"	19
"4081"	"fine"	19
"4581"	"girl"	19
"4709"	"grave"	19
"4927"	"handsome"	19
"5140"	"highly"	19
"5227"	"hoped"	19
"5286"	"hubble"	19
"5671"	"instant"	19
"5702"	"intention"	19
"5831"	"itself"	19
"6020"	"knocked"	19
"6377"	"lookee"	19
"6847"	"monday"	19
"7233"	"obliged"	19
"7414"	"otherwise"	19
"7518"	"pain"	19
"7583"	"particularly"	19
"8408"	"quietly"	19
"8659"	"relief"	19
"8948"	"rising"	19
"9627"	"single"	19
"9793"	"smoke"	19
"9840"	"society"	19
"9888"	"son"	19
"10403"	"suit"	19
"11610"	"waited"	19
"11823"	"whatever"	19
"11915"	"wild"	19
"12040"	"working"	19
"12156"	"yard"	19
"12168"	"yellow"	19
"74"	"according"	18
"106"	"acquaintance"	18
"945"	"begin"	18
"1002"	"beside"	18
"1139"	"blow"	18
"1303"	"breath"	18
"1331"	"bridge"	18
"1873"	"closed"	18
"1983"	"comes"	18
"2023"	"communication"	18
"2142"	"condition"	18
"3299"	"dull"	18
"3416"	"eight"	18
"3606"	"equal"	18
"3680"	"exactly"	18
"4133"	"fixed"	18
"4190"	"flopson"	18
"4683"	"gradually"	18
"4730"	"greater"	18
"6134"	"laughing"	18
"6258"	"liked"	18
"6367"	"longer"	18
"6409"	"loved"	18
"6482"	"magwitch"	18
"6691"	"merely"	18
"6956"	"murder"	18
"7265"	"occasions"	18
"7355"	"opening"	18
"7603"	"passing"	18
"7744"	"personal"	18
"7905"	"pleasure"	18
"8121"	"presented"	18
"8177"	"prison"	18
"8678"	"remark"	18
"8747"	"reply"	18
"9119"	"sake"	18
"9169"	"save"	18
"9412"	"shake"	18
"9601"	"silent"	18
"10222"	"stopping"	18
"10383"	"sudden"	18
"10618"	"tea"	18
"10704"	"thanked"	18
"10832"	"throwing"	18
"12069"	"wot"	18
"12109"	"wrote"	18
"212"	"affairs"	17
"844"	"barnards"	17
"899"	"beat"	17
"1003"	"besides"	17
"1029"	"betwixt"	17
"1159"	"board"	17
"1182"	"body"	17
"1548"	"cards"	17
"1619"	"ceiling"	17
"2932"	"directly"	17
"3062"	"distance"	17
"3375"	"eat"	17
"3759"	"expect"	17
"3817"	"extent"	17
"3862"	"faces"	17
"4073"	"finally"	17
"4307"	"forgotten"	17
"4323"	"formed"	17
"4583"	"giv"	17
"4900"	"hammer"	17
"5328"	"hurry"	17
"5330"	"hurt"	17
"5447"	"impossible"	17
"5456"	"impression"	17
"6111"	"lasted"	17
"6159"	"leaned"	17
"6382"	"looks"	17
"6570"	"marsh"	17
"6618"	"meantersay"	17
"6733"	"miles"	17
"6943"	"mud"	17
"7138"	"noise"	17
"7224"	"objection"	17
"7421"	"ourselves"	17
"7574"	"parted"	17
"7710"	"perfectly"	17
"7853"	"pity"	17
"7887"	"played"	17
"8009"	"possessed"	17
"8018"	"post"	17
"8396"	"questions"	17
"8430"	"rain"	17
"9011"	"rose"	17
"9371"	"service"	17
"9873"	"somebody"	17
"10036"	"spot"	17
"10273"	"strength"	17
"10426"	"sun"	17
"10658"	"ten"	17
"10763"	"thick"	17
"11141"	"trying"	17
"11180"	"twice"	17
"11333"	"unknown"	17
"11609"	"wait"	17
"11903"	"wide"	17
"12061"	"worst"	17
"273"	"agreeable"	16
"586"	"arrived"	16
"763"	"ay"	16
"840"	"barley"	16
"1236"	"bottom"	16
"1352"	"britain"	16
"1535"	"capital"	16
"2667"	"deep"	16
"3215"	"drank"	16
"3290"	"dry"	16
"3830"	"extraordinary"	16
"4225"	"folded"	16
"4230"	"follow"	16
"4384"	"free"	16
"4561"	"ghost"	16
"4648"	"goodbye"	16
"4701"	"grateful"	16
"4841"	"habit"	16
"4893"	"halloa"	16
"4934"	"hanging"	16
"5247"	"horses"	16
"5597"	"informed"	16
"6335"	"locked"	16
"6736"	"mill"	16
"6846"	"moments"	16
"7271"	"occurred"	16
"7336"	"ones"	16
"7791"	"pie"	16
"7834"	"pips"	16
"7859"	"places"	16
"8053"	"power"	16
"8859"	"resumed"	16
"9648"	"sisters"	16
"9875"	"somehow"	16
"10004"	"spirit"	16
"10130"	"stay"	16
"10208"	"stone"	16
"10452"	"supper"	16
"10676"	"terms"	16
"10833"	"thrown"	16
"10954"	"tonight"	16
"11089"	"trial"	16
"11741"	"weak"	16
"360"	"altogether"	15
"367"	"amazement"	15
"454"	"anxious"	15
"613"	"ashamed"	15
"993"	"bent"	15
