"Word"	"Freq"
"1509"	"daughters"	57
"2708"	"going"	57
"3517"	"known"	57
"3859"	"meryton"	57
"4220"	"once"	57
"6105"	"three"	57
"3627"	"life"	56
"3684"	"look"	56
"3818"	"means"	56
"3884"	"mind"	56
"4376"	"party"	56
"672"	"behaviour"	55
"2682"	"given"	55
"4588"	"possible"	55
"4897"	"rather"	55
"6713"	"woman"	55
"72"	"able"	54
"727"	"bingleys"	54
"2645"	"gave"	54
"3675"	"london"	54
"4261"	"others"	53
"4414"	"pemberley"	53
"5532"	"side"	53
"6149"	"took"	53
"6634"	"whether"	53
"247"	"against"	52
"966"	"certain"	52
"2311"	"eyes"	52
"2672"	"get"	52
"6652"	"why"	52
"141"	"acquaintance"	51
"1347"	"continued"	51
"2649"	"general"	51
"4918"	"reason"	51
"6507"	"visit"	51
"6536"	"walk"	51
"3060"	"idea"	49
"4455"	"person"	49
"4990"	"regard"	49
"5190"	"return"	49
"5249"	"rosings"	49
"6797"	"yourself"	49
"4139"	"object"	48
"5916"	"suppose"	48
"6729"	"word"	48
"3068"	"ill"	47
"4429"	"perfectly"	47
"5458"	"settled"	47
"1425"	"course"	46
"2820"	"half"	46
"2865"	"hardly"	46
"4420"	"people"	46
"866"	"business"	45
"2680"	"girls"	45
"2914"	"heart"	45
"4265"	"ought"	45
"4549"	"point"	45
"5191"	"returned"	45
"5320"	"scarcely"	45
"929"	"carriage"	44
"1498"	"darcys"	44
"2189"	"everything"	44
"3680"	"longer"	44
"4688"	"pride"	44
"6537"	"walked"	44
"6544"	"want"	44
"6661"	"wife"	44
"256"	"agreeable"	43
"2037"	"else"	43
"3136"	"impossible"	43
"3765"	"manners"	43
"5511"	"short"	43
"5711"	"spoke"	43
"6236"	"turned"	43
"1058"	"civility"	42
"2256"	"expected"	42
"2996"	"honour"	42
"3053"	"husband"	42
"3786"	"marry"	42
"4604"	"power"	42
"6075"	"thing"	42
"6110"	"through"	42
"603"	"back"	41
"707"	"best"	41
"883"	"called"	41
"1434"	"cousin"	41
"2934"	"help"	41
"492"	"asked"	40
"1380"	"convinced"	40
"1418"	"country"	40
"1500"	"dare"	40
"4904"	"read"	40
"5222"	"right"	40
"6669"	"william"	40
"520"	"assure"	39
"702"	"bennets"	39
"1516"	"de"	39
"2391"	"feel"	39
"2541"	"former"	39
"2554"	"fortune"	39
"2954"	"hertfordshire"	39
"3864"	"met"	39
"5163"	"rest"	39
"5704"	"spirits"	39
"5985"	"talking"	39
"6752"	"write"	39
"121"	"account"	38
"2028"	"elizabeths"	38
"2392"	"feeling"	38
"2546"	"forster"	38
"3638"	"likely"	38
"3730"	"lydias"	38
"3789"	"mary"	38
"4024"	"near"	38
"4053"	"neither"	38
"4535"	"pleased"	38
"5291"	"sat"	38
"5579"	"situation"	38
"5667"	"sort"	38
"5983"	"talked"	38
"6691"	"wished"	38
"240"	"afraid"	37
"679"	"believed"	37
